Speaker	GlobalIndex	StartTime	StopTime	Tokens	NGrams	SelfShared	OtherShared	N	OverlapCount	OverlapSeconds	AvgOverlap	DialID	Reality	Level
f	122	2:43:15	2:43:17	6	3	0	0	4	0	0	0	aemt01	6	2
f	123	2:43:59	2:43:59	1	0	0	0	4	0	0	0	aemt01	6	2
g	124	2:47:47	2:47:53	4	1	0	0	4	0	0	0	aemt01	6	2
g	125	2:48:15	2:48:20	5	2	0	0	4	0	0	0	aemt01	6	2
g	126	2:49:22	2:49:29	3	0	0	0	4	0	0	0	aemt01	6	2
f	127	2:51:22	2:51:22	1	0	0	0	4	0	0	0	aemt01	6	2
f	128	2:52:2	2:52:4	2	0	0	0	4	0	0	0	aemt01	6	2
f	129	2:52:58	2:53:0	3	0	0	0	4	0	0	0	aemt01	6	2
g	130	2:53:5	2:53:12	4	1	0	0	4	0	0	0	aemt01	6	2
g	131	2:54:57	2:54:57	9	6	0	0	4	0	0	0	aemt01	6	2
f	132	2:55:17	2:55:18	15	12	0	0	4	0	0	0	aemt01	6	2
g	133	2:56:13	2:56:14	9	6	0	0	4	0	0	0	aemt01	6	2
f	135	2:56:51	2:56:56	1	0	0	0	4	0	0	0	aemt01	6	2
g	134	2:56:51	2:56:56	8	5	0	0	4	1	5	5	aemt01	6	2
f	136	2:56:51	2:56:58	1	0	0	0	4	1	7	7	aemt01	6	2
g	137	2:57:17	2:57:18	3	0	0	0	4	0	0	0	aemt01	6	2
f	138	2:57:52	2:57:58	5	2	0	0	4	0	0	0	aemt01	6	2
f	139	2:58:47	2:58:53	1	0	0	0	4	0	0	0	aemt01	6	2
f	140	2:59:9	2:59:12	10	7	0	0	4	0	0	0	aemt01	6	2
f	141	2:59:10	2:59:19	2	0	0	0	4	0	0	0	aemt01	6	2
f	142	3:0:30	3:0:31	5	2	0	0	4	0	0	0	aemt01	6	2
f	143	3:3:55	3:4:3	1	0	0	0	4	0	0	0	aemt01	6	2
f	144	3:5:37	3:5:42	11	8	0	0	4	0	0	0	aemt01	6	2
g	145	3:6:2	3:6:6	6	3	0	0	4	0	0	0	aemt01	6	2
g	146	3:7:4	3:7:10	17	14	0	0	4	0	0	0	aemt01	6	2
g	147	3:7:28	3:7:36	11	8	0	0	4	0	0	0	aemt01	6	2
g	148	3:8:8	3:8:16	11	8	0	0	4	0	0	0	aemt01	6	2
f	149	3:8:49	3:8:51	1	0	0	0	4	0	0	0	aemt01	6	2
f	150	3:9:23	3:9:26	2	0	0	0	4	0	0	0	aemt01	6	2
g	151	3:10:28	3:10:33	6	3	0	0	4	0	0	0	aemt01	6	2
g	152	3:11:40	3:11:41	12	9	0	0	4	0	0	0	aemt01	6	2
f	153	3:13:37	3:13:38	16	13	0	0	4	0	0	0	aemt01	6	2
f	154	3:15:15	3:15:15	3	0	0	0	4	0	0	0	aemt01	6	2
f	155	3:15:20	3:15:26	9	6	0	0	4	0	0	0	aemt01	6	2
g	156	3:17:36	3:17:37	7	4	0	0	4	0	0	0	aemt01	6	2
g	157	3:19:22	3:19:31	1	0	0	0	4	0	0	0	aemt01	6	2
g	158	3:20:3	3:20:5	2	0	0	0	4	0	0	0	aemt01	6	2
g	159	3:20:38	3:20:47	1	0	0	0	4	0	0	0	aemt01	6	2
f	160	3:26:4	3:26:6	5	2	0	0	4	0	0	0	aemt01	6	2
g	161	3:27:18	3:27:23	10	7	0	0	4	0	0	0	aemt01	6	2
f	162	3:28:3	3:28:10	1	0	0	0	4	0	0	0	aemt01	6	2
g	163	3:28:28	3:28:32	1	0	0	0	4	0	0	0	aemt01	6	2
f	164	3:28:47	3:28:50	1	0	0	0	4	0	0	0	aemt01	6	2
g	165	3:33:47	3:33:56	5	2	0	0	4	0	0	0	aemt01	6	2
g	166	3:35:30	3:35:30	4	1	0	0	4	0	0	0	aemt01	6	2
f	167	3:37:7	3:37:16	11	8	0	0	4	0	0	0	aemt01	6	2
g	168	3:39:21	3:39:24	5	2	0	0	4	0	0	0	aemt01	6	2
f	169	3:39:58	3:40:3	7	4	0	0	4	0	0	0	aemt01	6	2
g	170	3:41:44	3:41:47	9	6	0	0	4	0	0	0	aemt01	6	2
g	171	3:42:58	3:42:59	3	0	0	0	4	0	0	0	aemt01	6	2
g	172	3:43:18	3:43:26	2	0	0	0	4	0	0	0	aemt01	6	2
f	173	3:43:23	3:43:30	5	2	0	0	4	1	3	3	aemt01	6	2
g	174	3:43:29	3:43:38	1	0	0	0	4	1	1	1	aemt01	6	2
g	175	3:47:7	3:47:8	2	0	0	0	4	0	0	0	aemt01	6	2
g	176	3:47:57	3:48:2	15	12	0	0	4	0	0	0	aemt01	6	2
g	177	3:48:32	3:48:33	11	8	0	0	4	0	0	0	aemt01	6	2
f	178	3:50:38	3:50:41	2	0	0	0	4	0	0	0	aemt01	6	2
g	179	3:52:45	3:52:48	1	0	0	0	4	0	0	0	aemt01	6	2
f	180	3:56:4	3:56:6	1	0	0	0	4	0	0	0	aemt01	6	2
g	181	3:56:43	3:56:51	1	0	0	0	4	0	0	0	aemt01	6	2
f	182	3:59:13	3:59:14	1	0	0	0	4	0	0	0	aemt01	6	2
f	183	3:59:17	3:59:26	1	0	0	0	4	0	0	0	aemt01	6	2
f	184	4:0:10	4:0:11	1	0	0	0	4	0	0	0	aemt01	6	2
f	185	4:0:12	4:0:15	1	0	0	0	4	0	0	0	aemt01	6	2
g	186	4:0:23	4:0:31	6	3	0	0	4	0	0	0	aemt01	6	2
g	187	4:4:48	4:4:49	1	0	0	0	4	0	0	0	aemt01	6	2
g	188	4:5:39	4:5:41	1	0	0	0	4	0	0	0	aemt01	6	2
f	189	4:6:28	4:6:28	9	6	0	0	4	0	0	0	aemt01	6	2
f	190	4:6:28	4:6:31	6	3	0	0	4	0	0	0	aemt01	6	2
g	191	4:7:4	4:7:5	1	0	0	0	4	0	0	0	aemt01	6	2
g	192	4:9:0	4:9:7	5	2	0	0	4	0	0	0	aemt01	6	2
f	0	0:5:49	0:5:56	1	0	0	0	5	0	0	0	aemt01	6	2
g	1	0:7:26	0:7:31	1	0	0	0	5	0	0	0	aemt01	6	2
f	2	0:8:7	0:8:10	1	0	0	0	5	0	0	0	aemt01	6	2
f	3	0:9:7	0:9:11	7	3	0	0	5	0	0	0	aemt01	6	2
f	4	0:10:16	0:10:20	2	0	0	0	5	0	0	0	aemt01	6	2
f	5	0:11:8	0:11:16	1	0	0	0	5	0	0	0	aemt01	6	2
g	6	0:11:44	0:11:48	1	0	0	0	5	0	0	0	aemt01	6	2
g	7	0:14:28	0:14:34	14	10	0	0	5	0	0	0	aemt01	6	2
g	8	0:15:3	0:15:8	5	1	0	0	5	0	0	0	aemt01	6	2
f	9	0:16:54	0:16:59	7	3	0	0	5	0	0	0	aemt01	6	2
f	10	0:17:18	0:17:24	4	0	0	0	5	0	0	0	aemt01	6	2
g	11	0:17:35	0:17:37	7	3	0	0	5	0	0	0	aemt01	6	2
g	12	0:17:49	0:17:57	6	2	0	0	5	0	0	0	aemt01	6	2
f	13	0:19:45	0:19:45	3	0	0	0	5	0	0	0	aemt01	6	2
g	14	0:22:20	0:22:24	4	0	0	0	5	0	0	0	aemt01	6	2
f	15	0:23:8	0:23:10	5	1	0	0	5	0	0	0	aemt01	6	2
g	16	0:23:18	0:23:19	10	6	0	0	5	0	0	0	aemt01	6	2
f	17	0:24:49	0:24:49	11	7	0	0	5	0	0	0	aemt01	6	2
g	18	0:28:25	0:28:26	8	4	0	0	5	0	0	0	aemt01	6	2
g	19	0:29:30	0:29:37	5	1	0	0	5	0	0	0	aemt01	6	2
f	20	0:30:12	0:30:20	1	0	0	0	5	0	0	0	aemt01	6	2
f	21	0:30:49	0:30:55	9	5	0	0	5	0	0	0	aemt01	6	2
g	22	0:32:3	0:32:4	7	3	0	0	5	0	0	0	aemt01	6	2
g	23	0:32:20	0:32:25	1	0	0	0	5	0	0	0	aemt01	6	2
g	24	0:33:13	0:33:14	6	2	0	0	5	0	0	0	aemt01	6	2
f	25	0:35:7	0:35:10	1	0	0	0	5	0	0	0	aemt01	6	2
g	26	0:35:52	0:36:1	1	0	0	0	5	0	0	0	aemt01	6	2
g	27	0:36:18	0:36:24	6	2	0	0	5	0	0	0	aemt01	6	2
f	28	0:37:43	0:37:52	1	0	0	0	5	0	0	0	aemt01	6	2
g	29	0:38:24	0:38:27	3	0	0	0	5	0	0	0	aemt01	6	2
g	30	0:38:54	0:38:55	8	4	0	0	5	0	0	0	aemt01	6	2
g	31	0:40:30	0:40:34	4	0	0	0	5	0	0	0	aemt01	6	2
g	32	0:41:21	0:41:28	2	0	0	0	5	0	0	0	aemt01	6	2
g	33	0:43:1	0:43:6	1	0	0	0	5	0	0	0	aemt01	6	2
f	34	0:43:21	0:43:30	2	0	0	0	5	0	0	0	aemt01	6	2
g	35	0:43:42	0:43:44	1	0	0	0	5	0	0	0	aemt01	6	2
f	36	0:44:8	0:44:15	1	0	0	0	5	0	0	0	aemt01	6	2
f	37	0:44:55	0:45:0	7	3	0	0	5	0	0	0	aemt01	6	2
g	38	0:46:37	0:46:46	1	0	0	0	5	0	0	0	aemt01	6	2
g	39	0:47:58	0:48:3	1	0	0	0	5	0	0	0	aemt01	6	2
g	40	0:52:20	0:52:25	2	0	0	0	5	0	0	0	aemt01	6	2
g	41	0:52:30	0:52:37	13	9	0	0	5	0	0	0	aemt01	6	2
g	42	0:53:19	0:53:24	1	0	0	0	5	0	0	0	aemt01	6	2
f	43	0:54:11	0:54:13	1	0	0	0	5	0	0	0	aemt01	6	2
g	44	0:55:20	0:55:21	1	0	0	0	5	0	0	0	aemt01	6	2
g	45	0:55:56	0:56:0	14	10	0	0	5	0	0	0	aemt01	6	2
f	46	0:57:59	0:58:0	1	0	0	0	5	0	0	0	aemt01	6	2
f	47	0:58:30	0:58:36	1	0	0	0	5	0	0	0	aemt01	6	2
g	48	0:58:34	0:58:41	1	0	0	0	5	1	2	2	aemt01	6	2
g	49	1:0:32	1:0:37	1	0	0	0	5	0	0	0	aemt01	6	2
f	50	1:0:55	1:0:57	1	0	0	0	5	0	0	0	aemt01	6	2
g	51	1:2:26	1:2:29	10	6	0	0	5	0	0	0	aemt01	6	2
g	52	1:2:32	1:2:35	4	0	0	0	5	0	0	0	aemt01	6	2
g	53	1:5:19	1:5:25	3	0	0	0	5	0	0	0	aemt01	6	2
g	54	1:5:26	1:5:34	11	7	0	0	5	0	0	0	aemt01	6	2
f	55	1:11:11	1:11:12	1	0	0	0	5	0	0	0	aemt01	6	2
f	56	1:13:18	1:13:27	1	0	0	0	5	0	0	0	aemt01	6	2
f	57	1:13:23	1:13:31	1	0	0	0	5	0	0	0	aemt01	6	2
f	58	1:13:55	1:13:59	1	0	0	0	5	0	0	0	aemt01	6	2
f	59	1:14:9	1:14:10	3	0	0	0	5	0	0	0	aemt01	6	2
f	60	1:14:14	1:14:14	1	0	0	0	5	0	0	0	aemt01	6	2
g	61	1:14:21	1:14:22	7	3	0	0	5	0	0	0	aemt01	6	2
f	62	1:16:59	1:16:59	1	0	0	0	5	0	0	0	aemt01	6	2
g	63	1:17:6	1:17:9	8	4	0	0	5	0	0	0	aemt01	6	2
g	64	1:18:4	1:18:5	11	7	0	0	5	0	0	0	aemt01	6	2
f	65	1:22:50	1:22:59	1	0	0	0	5	0	0	0	aemt01	6	2
f	66	1:23:8	1:23:12	1	0	0	0	5	0	0	0	aemt01	6	2
f	67	1:25:50	1:25:58	1	0	0	0	5	0	0	0	aemt01	6	2
f	68	1:27:59	1:28:7	6	2	0	0	5	0	0	0	aemt01	6	2
f	69	1:31:13	1:31:22	3	0	0	0	5	0	0	0	aemt01	6	2
g	70	1:32:49	1:32:58	3	0	0	0	5	0	0	0	aemt01	6	2
g	71	1:33:16	1:33:20	16	12	0	0	5	0	0	0	aemt01	6	2
f	72	1:35:4	1:35:5	7	3	0	0	5	0	0	0	aemt01	6	2
g	73	1:37:48	1:37:55	6	2	0	0	5	0	0	0	aemt01	6	2
g	74	1:39:55	1:39:58	6	2	0	0	5	0	0	0	aemt01	6	2
g	75	1:40:18	1:40:23	3	0	0	0	5	0	0	0	aemt01	6	2
g	76	1:43:44	1:43:46	1	0	0	0	5	0	0	0	aemt01	6	2
g	77	1:45:47	1:45:50	9	5	0	0	5	0	0	0	aemt01	6	2
f	78	1:46:4	1:46:7	5	1	0	0	5	0	0	0	aemt01	6	2
f	79	1:47:44	1:47:51	1	0	0	0	5	0	0	0	aemt01	6	2
g	80	1:48:4	1:48:12	4	0	0	0	5	0	0	0	aemt01	6	2
g	81	1:49:38	1:49:39	10	6	0	0	5	0	0	0	aemt01	6	2
g	82	1:50:2	1:50:2	1	0	0	0	5	0	0	0	aemt01	6	2
f	83	1:50:56	1:51:1	1	0	0	0	5	0	0	0	aemt01	6	2
g	84	1:52:16	1:52:24	5	1	0	0	5	0	0	0	aemt01	6	2
g	85	1:52:35	1:52:43	6	2	0	0	5	0	0	0	aemt01	6	2
f	86	1:57:23	1:57:28	7	3	0	0	5	0	0	0	aemt01	6	2
g	87	1:58:7	1:58:15	10	6	0	0	5	0	0	0	aemt01	6	2
g	88	1:59:51	2:0:0	1	0	0	0	5	0	0	0	aemt01	6	2
g	89	2:0:4	2:0:5	1	0	0	0	5	0	0	0	aemt01	6	2
f	90	2:0:22	2:0:24	1	0	0	0	5	0	0	0	aemt01	6	2
g	91	2:4:22	2:4:22	14	10	0	0	5	0	0	0	aemt01	6	2
g	92	2:7:46	2:7:48	1	0	0	0	5	0	0	0	aemt01	6	2
f	93	2:8:5	2:8:8	1	0	0	0	5	0	0	0	aemt01	6	2
f	94	2:9:4	2:9:11	1	0	0	0	5	0	0	0	aemt01	6	2
g	95	2:11:6	2:11:12	5	1	0	0	5	0	0	0	aemt01	6	2
g	96	2:11:59	2:12:0	9	5	0	0	5	0	0	0	aemt01	6	2
f	97	2:12:15	2:12:23	14	10	0	0	5	0	0	0	aemt01	6	2
g	98	2:12:37	2:12:46	8	4	0	0	5	0	0	0	aemt01	6	2
g	99	2:15:30	2:15:35	15	11	0	0	5	0	0	0	aemt01	6	2
f	100	2:17:35	2:17:37	1	0	0	0	5	0	0	0	aemt01	6	2
f	101	2:20:34	2:20:35	1	0	0	0	5	0	0	0	aemt01	6	2
g	102	2:22:30	2:22:33	1	0	0	0	5	0	0	0	aemt01	6	2
g	103	2:23:5	2:23:12	8	4	0	0	5	0	0	0	aemt01	6	2
f	104	2:23:15	2:23:18	1	0	0	0	5	0	0	0	aemt01	6	2
g	105	2:24:1	2:24:4	7	3	0	0	5	0	0	0	aemt01	6	2
f	106	2:24:39	2:24:39	4	0	0	0	5	0	0	0	aemt01	6	2
f	107	2:25:5	2:25:12	1	0	0	0	5	0	0	0	aemt01	6	2
g	108	2:26:9	2:26:18	15	11	0	0	5	0	0	0	aemt01	6	2
g	109	2:26:59	2:27:1	1	0	0	0	5	0	0	0	aemt01	6	2
f	110	2:28:16	2:28:17	1	0	0	0	5	0	0	0	aemt01	6	2
f	111	2:29:6	2:29:15	1	0	0	0	5	0	0	0	aemt01	6	2
g	112	2:30:17	2:30:26	1	0	0	0	5	0	0	0	aemt01	6	2
g	113	2:30:50	2:30:59	8	4	0	0	5	0	0	0	aemt01	6	2
g	114	2:31:14	2:31:14	6	2	0	0	5	0	0	0	aemt01	6	2
f	115	2:37:6	2:37:12	5	1	0	0	5	0	0	0	aemt01	6	2
g	116	2:37:56	2:37:58	21	17	0	0	5	0	0	0	aemt01	6	2
f	117	2:39:16	2:39:24	1	0	0	0	5	0	0	0	aemt01	6	2
f	118	2:39:24	2:39:28	1	0	0	0	5	0	0	0	aemt01	6	2
g	119	2:41:7	2:41:7	4	0	0	0	5	0	0	0	aemt01	6	2
g	120	2:41:39	2:41:42	5	1	0	0	5	0	0	0	aemt01	6	2
f	121	2:42:49	2:42:52	10	6	0	0	5	0	0	0	aemt01	6	2
f	122	2:43:15	2:43:17	6	2	0	0	5	0	0	0	aemt01	6	2
f	123	2:43:59	2:43:59	1	0	0	0	5	0	0	0	aemt01	6	2
g	124	2:47:47	2:47:53	4	0	0	0	5	0	0	0	aemt01	6	2
g	125	2:48:15	2:48:20	5	1	0	0	5	0	0	0	aemt01	6	2
g	126	2:49:22	2:49:29	3	0	0	0	5	0	0	0	aemt01	6	2
f	127	2:51:22	2:51:22	1	0	0	0	5	0	0	0	aemt01	6	2
f	128	2:52:2	2:52:4	2	0	0	0	5	0	0	0	aemt01	6	2
f	129	2:52:58	2:53:0	3	0	0	0	5	0	0	0	aemt01	6	2
g	130	2:53:5	2:53:12	4	0	0	0	5	0	0	0	aemt01	6	2
g	131	2:54:57	2:54:57	9	5	0	0	5	0	0	0	aemt01	6	2
f	132	2:55:17	2:55:18	15	11	0	0	5	0	0	0	aemt01	6	2
g	133	2:56:13	2:56:14	9	5	0	0	5	0	0	0	aemt01	6	2
f	135	2:56:51	2:56:56	1	0	0	0	5	0	0	0	aemt01	6	2
g	134	2:56:51	2:56:56	8	4	0	0	5	1	5	5	aemt01	6	2
f	136	2:56:51	2:56:58	1	0	0	0	5	1	7	7	aemt01	6	2
g	137	2:57:17	2:57:18	3	0	0	0	5	0	0	0	aemt01	6	2
f	138	2:57:52	2:57:58	5	1	0	0	5	0	0	0	aemt01	6	2
f	139	2:58:47	2:58:53	1	0	0	0	5	0	0	0	aemt01	6	2
f	140	2:59:9	2:59:12	10	6	0	0	5	0	0	0	aemt01	6	2
f	141	2:59:10	2:59:19	2	0	0	0	5	0	0	0	aemt01	6	2
f	142	3:0:30	3:0:31	5	1	0	0	5	0	0	0	aemt01	6	2
f	143	3:3:55	3:4:3	1	0	0	0	5	0	0	0	aemt01	6	2
f	144	3:5:37	3:5:42	11	7	0	0	5	0	0	0	aemt01	6	2
g	145	3:6:2	3:6:6	6	2	0	0	5	0	0	0	aemt01	6	2
g	146	3:7:4	3:7:10	17	13	0	0	5	0	0	0	aemt01	6	2
g	147	3:7:28	3:7:36	11	7	0	0	5	0	0	0	aemt01	6	2
g	148	3:8:8	3:8:16	11	7	0	0	5	0	0	0	aemt01	6	2
f	149	3:8:49	3:8:51	1	0	0	0	5	0	0	0	aemt01	6	2
f	150	3:9:23	3:9:26	2	0	0	0	5	0	0	0	aemt01	6	2
g	151	3:10:28	3:10:33	6	2	0	0	5	0	0	0	aemt01	6	2
g	152	3:11:40	3:11:41	12	8	0	0	5	0	0	0	aemt01	6	2
f	153	3:13:37	3:13:38	16	12	0	0	5	0	0	0	aemt01	6	2
f	154	3:15:15	3:15:15	3	0	0	0	5	0	0	0	aemt01	6	2
f	155	3:15:20	3:15:26	9	5	0	0	5	0	0	0	aemt01	6	2
g	156	3:17:36	3:17:37	7	3	0	0	5	0	0	0	aemt01	6	2
g	157	3:19:22	3:19:31	1	0	0	0	5	0	0	0	aemt01	6	2
g	158	3:20:3	3:20:5	2	0	0	0	5	0	0	0	aemt01	6	2
g	159	3:20:38	3:20:47	1	0	0	0	5	0	0	0	aemt01	6	2
f	160	3:26:4	3:26:6	5	1	0	0	5	0	0	0	aemt01	6	2
g	161	3:27:18	3:27:23	10	6	0	0	5	0	0	0	aemt01	6	2
f	162	3:28:3	3:28:10	1	0	0	0	5	0	0	0	aemt01	6	2
g	163	3:28:28	3:28:32	1	0	0	0	5	0	0	0	aemt01	6	2
f	164	3:28:47	3:28:50	1	0	0	0	5	0	0	0	aemt01	6	2
g	165	3:33:47	3:33:56	5	1	0	0	5	0	0	0	aemt01	6	2
g	166	3:35:30	3:35:30	4	0	0	0	5	0	0	0	aemt01	6	2
f	167	3:37:7	3:37:16	11	7	0	0	5	0	0	0	aemt01	6	2
g	168	3:39:21	3:39:24	5	1	0	0	5	0	0	0	aemt01	6	2
f	169	3:39:58	3:40:3	7	3	0	0	5	0	0	0	aemt01	6	2
g	170	3:41:44	3:41:47	9	5	0	0	5	0	0	0	aemt01	6	2
g	171	3:42:58	3:42:59	3	0	0	0	5	0	0	0	aemt01	6	2
g	172	3:43:18	3:43:26	2	0	0	0	5	0	0	0	aemt01	6	2
f	173	3:43:23	3:43:30	5	1	0	0	5	1	3	3	aemt01	6	2
g	174	3:43:29	3:43:38	1	0	0	0	5	1	1	1	aemt01	6	2
g	175	3:47:7	3:47:8	2	0	0	0	5	0	0	0	aemt01	6	2
g	176	3:47:57	3:48:2	15	11	0	0	5	0	0	0	aemt01	6	2
g	177	3:48:32	3:48:33	11	7	0	0	5	0	0	0	aemt01	6	2
f	178	3:50:38	3:50:41	2	0	0	0	5	0	0	0	aemt01	6	2
g	179	3:52:45	3:52:48	1	0	0	0	5	0	0	0	aemt01	6	2
f	180	3:56:4	3:56:6	1	0	0	0	5	0	0	0	aemt01	6	2
g	181	3:56:43	3:56:51	1	0	0	0	5	0	0	0	aemt01	6	2
f	182	3:59:13	3:59:14	1	0	0	0	5	0	0	0	aemt01	6	2
f	183	3:59:17	3:59:26	1	0	0	0	5	0	0	0	aemt01	6	2
f	184	4:0:10	4:0:11	1	0	0	0	5	0	0	0	aemt01	6	2
f	185	4:0:12	4:0:15	1	0	0	0	5	0	0	0	aemt01	6	2
g	186	4:0:23	4:0:31	6	2	0	0	5	0	0	0	aemt01	6	2
g	187	4:4:48	4:4:49	1	0	0	0	5	0	0	0	aemt01	6	2
g	188	4:5:39	4:5:41	1	0	0	0	5	0	0	0	aemt01	6	2
f	189	4:6:28	4:6:28	9	5	0	0	5	0	0	0	aemt01	6	2
f	190	4:6:28	4:6:31	6	2	0	0	5	0	0	0	aemt01	6	2
g	191	4:7:4	4:7:5	1	0	0	0	5	0	0	0	aemt01	6	2
g	192	4:9:0	4:9:7	5	1	0	0	5	0	0	0	aemt01	6	2
Speaker	GlobalIndex	StartTime	StopTime	Tokens	NGrams	SelfShared	OtherShared	N	OverlapCount	OverlapSeconds	AvgOverlap	DialID	Reality	Level
g	0	0:1:28	0:1:34	5	5	0	0	1	0	0	0	aemt01	7	2
g	1	0:2:27	0:2:34	3	3	1	0	1	0	0	0	aemt01	7	2
g	2	0:3:41	0:3:45	9	9	1	0	1	0	0	0	aemt01	7	2
f	3	0:4:1	0:4:6	1	1	0	0	1	0	0	0	aemt01	7	2
f	4	0:4:51	0:4:59	1	1	1	0	1	0	0	0	aemt01	7	2
g	5	0:6:43	0:6:44	1	1	0	0	1	0	0	0	aemt01	7	2
f	6	0:7:31	0:7:31	1	1	1	0	1	0	0	0	aemt01	7	2
g	7	0:7:53	0:8:2	10	10	0	0	1	0	0	0	aemt01	7	2
g	8	0:7:59	0:8:8	5	5	1	1	1	0	0	0	aemt01	7	2
f	9	0:9:27	0:9:30	14	14	0	2	1	0	0	0	aemt01	7	2
g	10	0:10:2	0:10:6	2	2	0	1	1	0	0	0	aemt01	7	2
g	11	0:15:1	0:15:6	1	1	0	0	1	0	0	0	aemt01	7	2
f	12	0:15:24	0:15:30	7	7	1	1	1	0	0	0	aemt01	7	2
g	13	0:15:58	0:16:6	1	1	0	0	1	0	0	0	aemt01	7	2
g	14	0:17:54	0:18:0	11	11	0	1	1	0	0	0	aemt01	7	2
f	15	0:21:30	0:21:35	2	2	0	0	1	0	0	0	aemt01	7	2
g	16	0:23:23	0:23:28	10	10	3	0	1	0	0	0	aemt01	7	2
g	17	0:23:49	0:23:53	6	6	2	0	1	0	0	0	aemt01	7	2
g	18	0:24:3	0:24:4	1	1	0	0	1	0	0	0	aemt01	7	2
g	19	0:25:14	0:25:23	5	5	0	0	1	0	0	0	aemt01	7	2
f	20	0:25:59	0:26:3	1	1	0	0	1	0	0	0	aemt01	7	2
f	21	0:26:23	0:26:30	1	1	1	0	1	0	0	0	aemt01	7	2
f	22	0:26:30	0:26:39	4	4	0	1	1	0	0	0	aemt01	7	2
g	23	0:27:58	0:27:58	2	2	0	0	1	0	0	0	aemt01	7	2
f	24	0:28:51	0:28:52	1	1	0	0	1	0	0	0	aemt01	7	2
g	25	0:29:13	0:29:16	5	5	0	0	1	0	0	0	aemt01	7	2
f	26	0:29:15	0:29:17	1	1	1	0	1	1	1	1	aemt01	7	2
g	27	0:30:16	0:30:22	2	2	0	0	1	0	0	0	aemt01	7	2
f	28	0:30:52	0:30:59	2	2	0	0	1	0	0	0	aemt01	7	2
f	29	0:31:57	0:32:2	1	1	0	0	1	0	0	0	aemt01	7	2
g	30	0:32:15	0:32:23	5	5	1	0	1	0	0	0	aemt01	7	2
f	31	0:33:22	0:33:23	10	10	0	1	1	0	0	0	aemt01	7	2
f	32	0:34:2	0:34:11	9	9	1	1	1	0	0	0	aemt01	7	2
f	33	0:34:39	0:34:39	1	1	0	0	1	0	0	0	aemt01	7	2
g	34	0:35:3	0:35:10	5	5	1	0	1	0	0	0	aemt01	7	2
g	35	0:38:22	0:38:27	1	1	0	0	1	0	0	0	aemt01	7	2
f	36	0:39:7	0:39:14	6	6	0	0	1	0	0	0	aemt01	7	2
g	37	0:41:14	0:41:18	1	1	0	0	1	0	0	0	aemt01	7	2
f	38	0:42:39	0:42:40	1	1	0	0	1	0	0	0	aemt01	7	2
g	39	0:45:47	0:45:55	4	4	0	0	1	0	0	0	aemt01	7	2
g	40	0:46:27	0:46:35	2	2	0	0	1	0	0	0	aemt01	7	2
g	41	0:48:52	0:48:59	17	17	0	0	1	0	0	0	aemt01	7	2
g	42	0:50:20	0:50:27	6	6	3	0	1	0	0	0	aemt01	7	2
g	43	0:50:32	0:50:41	14	14	2	0	1	0	0	0	aemt01	7	2
f	44	0:50:56	0:51:5	2	2	0	1	1	0	0	0	aemt01	7	2
g	45	0:51:51	0:51:55	9	9	5	2	1	0	0	0	aemt01	7	2
g	46	0:55:1	0:55:8	4	4	1	1	1	0	0	0	aemt01	7	2
g	47	0:58:28	0:58:34	7	7	0	0	1	0	0	0	aemt01	7	2
g	48	0:58:45	0:58:48	5	5	1	0	1	0	0	0	aemt01	7	2
g	49	0:59:14	0:59:18	1	1	0	0	1	0	0	0	aemt01	7	2
g	50	0:59:52	0:59:56	1	1	0	0	1	0	0	0	aemt01	7	2
g	51	1:0:59	1:1:8	1	1	0	0	1	0	0	0	aemt01	7	2
g	52	1:3:2	1:3:11	6	6	0	1	1	0	0	0	aemt01	7	2
g	53	1:3:52	1:3:53	1	1	0	0	1	0	0	0	aemt01	7	2
g	54	1:4:45	1:4:48	10	10	0	1	1	0	0	0	aemt01	7	2
f	55	1:7:27	1:7:30	1	1	0	0	1	0	0	0	aemt01	7	2
g	56	1:12:51	1:12:59	6	6	1	0	1	0	0	0	aemt01	7	2
f	57	1:14:7	1:14:10	1	1	0	0	1	0	0	0	aemt01	7	2
g	58	1:14:40	1:14:44	4	4	1	0	1	0	0	0	aemt01	7	2
g	59	1:15:51	1:15:52	4	4	0	0	1	0	0	0	aemt01	7	2
g	60	1:17:6	1:17:14	9	9	1	0	1	0	0	0	aemt01	7	2
g	61	1:17:34	1:17:36	6	6	1	0	1	0	0	0	aemt01	7	2
f	62	1:18:27	1:18:27	9	9	0	4	1	0	0	0	aemt01	7	2
f	63	1:18:41	1:18:42	1	1	0	0	1	0	0	0	aemt01	7	2
f	64	1:18:42	1:18:51	1	1	0	1	1	0	0	0	aemt01	7	2
g	65	1:21:2	1:21:9	1	1	0	0	1	0	0	0	aemt01	7	2
f	66	1:23:7	1:23:11	5	5	0	0	1	0	0	0	aemt01	7	2
g	67	1:27:18	1:27:21	1	1	0	0	1	0	0	0	aemt01	7	2
f	68	1:29:51	1:29:56	1	1	0	0	1	0	0	0	aemt01	7	2
f	69	1:31:17	1:31:22	1	1	0	0	1	0	0	0	aemt01	7	2
f	70	1:31:35	1:31:42	6	6	0	0	1	0	0	0	aemt01	7	2
f	71	1:31:44	1:31:44	1	1	0	0	1	0	0	0	aemt01	7	2
g	72	1:35:26	1:35:31	1	1	0	0	1	0	0	0	aemt01	7	2
